,collectionName,one_day_volume,one_day_change,one_day_sales,one_day_average_price,seven_day_volume,seven_day_change,seven_day_sales,seven_day_average_price,total_volume,total_sales,total_supply,num_owners,average_price,market_cap,floor_price
175,galacticapes,0.0,-1.0,0.0,0.0,1.4566,-0.36566969184942605,30.0,0.04855333333333333,18121.354547330302,21770.0,9998.0,3635.0,0.8324003007501287,485.43622666666664,0.0
176,grillzgang,0.44919999999999993,10.229999999999999,8.0,0.05614999999999999,0.8255,0.97488038277512,17.0,0.048558823529411765,1472.3764414992622,4182.0,5362.0,2694.0,0.3520747110232573,260.3724117647059,0.0
177,cryptoadz_by_gremplin,10.26033898,-0.38731808367071524,5.0,2.052067796,115.21654915000002,0.03681815387785181,52.0,2.215702868269231,69613.12701621118,21219.0,7014.0,4166.0,3.2806978187573015,15540.939918040387,0.0
178,guardians_of_the_metaverse,0.321,5.42,6.0,0.0535,1.8185000000000002,0.07203914408253478,31.0,0.058661290322580655,1921.5918142669639,11415.0,10000.0,3383.0,0.1683391865323665,586.6129032258066,0.0
179,kgds,0.148,0.0,1.0,0.148,1.504,-0.23069053314931232,9.0,0.1671111111111111,1884.940001975943,6027.0,5555.0,1711.0,0.3127492951677357,928.3022222222222,0.0
180,doge_pound_puppies_real,0.39,1.7857142857142856,4.0,0.0975,3.319889999999999,0.5491787214185718,41.0,0.08097292682926827,3431.587440113095,7194.0,8307.0,4729.0,0.4770068724093821,672.6421031707315,0.0
181,galaxy_fight_club,1.4939999999999998,-0.34470810123251033,6.0,0.24899999999999997,15.47724999,-0.3030071013273909,52.0,0.2976394228846154,7865.378331406723,17014.0,10129.0,2726.0,0.4622886053489317,3014.7897143982696,0.0
182,degenz,59.666563380441325,3.7300657808301447,96.0,0.6215267018795971,124.09794928044128,3.170590008110817,252.0,0.49245217968429084,1886.8934590740225,11629.0,11111.0,2168.0,0.16225758526735082,5471.636168472155,0.0
183,realcryptopunks_by_vt3_com,0.0,0.0,0.0,0.0,0.01,-0.49748743718592964,1.0,0.01,71.90953981817718,1221.0,4997.0,859.0,0.058893972005059116,49.97,0.0
184,wvrps_by_warpsound,1.7590999999999999,0.5269965277777775,10.0,0.17590999999999998,6.5246,-0.3996448255872799,37.0,0.17634054054054055,6008.573927791754,14999.0,9999.0,4728.0,0.40059830173956623,1763.229064864865,0.0
185,legionnaires,1.2509,1.0953098827470686,10.0,0.12508999999999998,5.329890000000002,1.8971517095178565,43.0,0.12395093023255818,169.5684864252944,1125.0,5555.0,1302.0,0.15072754348915057,688.5474174418607,0.0
186,womenandweapons,2.0307999999999997,0.21133313450641208,11.0,0.1846181818181818,21.96600000000001,-0.34503947115184336,87.0,0.2524827586206898,4791.210153448978,18511.0,10000.0,5788.0,0.2588304334422224,2524.827586206898,0.0
187,dapperdinosnft,0.47,2.1333333333333333,2.0,0.235,5.466,-0.8473167297958636,34.0,0.16076470588235295,4647.250699173588,13309.0,9997.0,4030.0,0.34918105786862935,1607.1647647058824,0.0
188,blox_blu,0.0046,0.0,1.0,0.0046,0.0155,-0.6384333667685275,3.0,0.005166666666666667,150.8148762081254,1519.0,10000.0,3739.0,0.09928563279007598,51.666666666666664,0.0
189,koala_intelligence_agency,0.05,0.2503125781445363,1.0,0.05,0.9088900000000002,-0.0791388044579536,19.0,0.04783631578947369,12997.47497801197,19737.0,10000.0,5038.0,0.6585334639515615,478.36315789473696,0.0
190,gauntlets,0.09,-0.8386229155459924,1.0,0.09,3.3389000000000006,-0.35622011414468596,44.0,0.07588409090909093,3235.0984603104894,8253.0,10000.0,3630.0,0.3919906046662413,758.8409090909092,0.0
191,strawberrywtf,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,561.4070758657987,5852.0,9979.0,3345.0,0.09593422349039622,0.0,0.0
192,the4001project,0.04,0.0,4.0,0.01,0.04,0.4814814814814815,4.0,0.01,198.83947184923014,3120.0,3989.0,841.0,0.06373059995167632,39.89,0.0
193,boredbreakfastclub,0.2969,0.2742489270386265,5.0,0.05938,1.3489000000000004,-0.5119224228389476,25.0,0.05395600000000002,262.5352425881606,2569.0,5000.0,2642.0,0.10219355491948641,269.7800000000001,0.0
194,bullsontheblock_evo,0.049,-0.5333333333333333,1.0,0.049,0.47,-0.034709385910864705,9.0,0.05222222222222222,139.84777907206202,891.0,6386.0,1898.0,0.15695598100119196,333.4911111111111,0.0
195,cryptomutts_official,0.113,0.0,5.0,0.022600000000000002,0.3550000000000001,1.0402298850574723,10.0,0.03550000000000001,837.2572155836816,7011.0,10000.0,2240.0,0.11942051284890623,355.0000000000001,0.0
196,ethereans_official,0.115,0.0,3.0,0.03833333333333334,0.5945375000000003,-0.5869833275442861,13.0,0.04573365384615387,795.5814227705813,6009.0,11000.0,2674.0,0.1323983063355935,503.07019230769254,0.0
197,dorkisofficial,0.0,-1.0,0.0,0.0,0.03599999999,0.7999999995000001,2.0,0.017999999995,72.78932849821244,1054.0,4721.0,1144.0,0.06906008396414842,84.97799997639501,0.0
198,bunkerbeasts,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,33.53617960531946,687.0,3989.0,851.0,0.048815399716622215,0.0,0.0
199,floyds_world,0.0,0.0,0.0,0.0,0.0313,1.6083333333333334,3.0,0.010433333333333334,101.99909568842374,1357.0,9946.0,1696.0,0.0751651405220514,103.76993333333334,0.0
200,derpy_birbs,0.0,-1.0,0.0,0.0,0.128,-0.7180329052290892,5.0,0.0256,1137.0493540639723,5267.0,8192.0,1838.0,0.21588178357014853,209.7152,0.0
201,junkyarddogs,0.109,0.5352112676056336,4.0,0.02725,0.5118900000000002,-0.5795564681724846,19.0,0.02694157894736843,2167.0514340025,10344.0,7977.0,3333.0,0.20949839849212104,214.91297526315796,0.0
202,the_nemesis_companions,0.1049,-0.9084562352735841,2.0,0.05245,1.3677000000000004,5.242355089000458,37.0,0.036964864864864874,35.036158385281034,888.0,6121.0,1485.0,0.03945513331675792,226.2619378378379,0.0
203,ape_harbour_yachts,0.024,-0.6666666666666667,1.0,0.024,0.32100000000000006,-0.22557297949336522,10.0,0.032100000000000004,319.91150123393595,4420.0,7777.0,2513.0,0.07237816769998551,249.64170000000004,0.0
204,thewolfgang,0.0,-1.0,0.0,0.0,0.078,-0.6851029471134438,6.0,0.013,80.5935653435854,2398.0,9936.0,4190.0,0.033608659442696164,129.168,0.0
205,hall_of_fame_goat_lodge,0.1089415,0.5563071428571427,2.0,0.05447075,3.8965815000000004,0.4264309770472603,63.0,0.0618505,1449.8874295995354,11733.0,10000.0,3083.0,0.12357346199603983,618.5050000000001,0.0
206,monsterrehab,0.0,-1.0,0.0,0.0,0.01,-0.47368421052631576,1.0,0.01,118.79599080477004,2035.0,5365.0,1653.0,0.058376408257872256,53.65,0.0
207,mad_cat_militia,0.0,-1.0,0.0,0.0,0.087,4.918367346938775,7.0,0.012428571428571428,209.61438369252016,3669.0,8271.0,2268.0,0.05713120296879808,102.79671428571427,0.0
208,gorillanemesis,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,663.558197403824,5001.0,5000.0,1300.0,0.13268510246027274,0.0,0.0
209,svinsfarm,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,157.56526707494598,1288.0,791.0,309.0,0.122333281890486,0.0,0.0
210,mutantkongz,0.0,-1.0,0.0,0.0,0.849,4.47741935483871,8.0,0.106125,294.86124836065557,1105.0,500.0,179.0,0.26684275869742585,53.0625,0.0
211,topcatbeachclub,0.0,-1.0,0.0,0.0,0.359,0.6244343891402716,11.0,0.03263636363636364,182.33273198116862,1826.0,6882.0,2071.0,0.09985363197216245,224.60345454545453,0.0
212,alphabetty_doodles,0.0099,-0.00999999999999994,1.0,0.0099,0.06770000000000001,-0.4553499597747383,6.0,0.011283333333333334,1486.467456566049,12473.0,10000.0,3556.0,0.1191748141237913,112.83333333333336,0.0
213,royalsocietyofplayers,0.1,0.0,1.0,0.1,0.47169000000000005,-0.691504251144539,7.0,0.06738428571428572,3928.3528305108707,11447.0,10000.0,1545.0,0.34317749895264005,673.8428571428573,0.0
214,topdogbeachclub,0.11,0.0,2.0,0.055,1.059,-0.20903804712676086,17.0,0.06229411764705882,1821.169400737538,9632.0,7997.0,2917.0,0.18907489625597362,498.1660588235294,0.0
215,blobmob,0.0,0.0,0.0,0.0,0.06,0.0,1.0,0.06,263.2388256638691,2452.0,940.0,375.0,0.1073567804501913,56.4,0.0
216,squishy_squad,2.5487999999999995,1.5567258501354193,20.0,0.12743999999999997,12.2075,-0.38987088203454023,71.0,0.17193661971830984,2705.5910074338144,13877.0,8888.0,5543.0,0.19496944638133706,1528.1726760563379,0.0
217,genx_by_hok,0.08299999999999999,0.05063291139240493,2.0,0.041499999999999995,2.1749000000000005,-0.05241373300801629,12.0,0.18124166666666672,1393.7792922587219,7933.0,10000.0,3045.0,0.17569384750519626,1812.416666666667,0.0
218,mighty_manateez,0.0,-1.0,0.0,0.0,0.01675,-0.8593618807724601,4.0,0.0041875,260.0560867139312,6370.0,10000.0,2504.0,0.040825131352265495,41.875,0.0
219,maisondegoat,0.62,-0.4409377817853922,5.0,0.124,5.851000000000001,0.12034466251795131,39.0,0.15002564102564106,2828.6887931687056,17094.0,7063.0,2701.0,0.16547845987882917,1059.6311025641028,0.0
220,gutterrats,3.125,1.8935185185185184,3.0,1.0416666666666667,16.76,-0.3368416887587543,15.0,1.1173333333333335,6476.88335607811,5674.0,2995.0,1890.0,1.1415021776662162,3346.413333333334,0.0
221,guttercatgang,0.0,-1.0,0.0,0.0,92.70590000000001,0.5169563511748791,18.0,5.150327777777779,22799.98669326315,9951.0,3000.0,1770.0,2.291225675134474,15450.983333333335,0.0
222,jungle_destroyers_official,0.0,-1.0,0.0,0.0,0.004,-0.9206349206349206,1.0,0.004,48.87387876100599,1114.0,8888.0,3432.0,0.04387242258618132,35.552,0.0
223,epiceagles,0.0,-1.0,0.0,0.0,0.15499999999999997,2.6733893624020446,9.0,0.01722222222222222,376.4576071568416,7921.0,7676.0,3842.0,0.04752652533226128,132.19777777777776,0.0
224,the_doge_pound,1.8900000000000001,0.23934426229508213,5.0,0.378,15.3668999999999,-0.5119775407217362,45.0,0.34148666666666444,29377.5519280028,19868.0,10000.0,5454.0,1.4786365979465874,3414.8666666666445,0.0
225,crypto_hodlers_nft,0.0924,0.0,5.0,0.01848,0.35890000000000005,0.07006559332140716,22.0,0.016313636363636367,1148.561498372706,8224.0,10000.0,2164.0,0.1396597152690547,163.13636363636365,0.0
226,neogen_space_monkeys_by_dalek_x_generative_artwork,0.025,-0.5,1.0,0.025,0.07500000000000001,-0.8653259112946668,3.0,0.025000000000000005,169.140397687736,1052.0,5000.0,1877.0,0.16077984571077567,125.00000000000001,0.0
227,foxyhounds,0.0042,0.0,1.0,0.0042,0.0287,0.24782608695652175,4.0,0.007175,22.49386140000006,809.0,6292.0,1893.0,0.027804525834363485,45.1451,0.0
228,goatsoup,0.159,0.0,2.0,0.0795,0.9567899999999998,-0.7347407818131412,12.0,0.07973249999999998,855.353012495056,4895.0,3744.0,2069.0,0.1747401455556805,298.51847999999995,0.0
229,oni_ronin,0.14200000000000002,5.173913043478262,2.0,0.07100000000000001,0.37900000000000006,0.6622807017543859,8.0,0.04737500000000001,52.095235275244846,742.0,4234.0,1975.0,0.07020921196124642,200.58575000000002,0.0
230,gutterdogs,7.635,1.545,4.0,1.90875,33.12,-0.07234686160826836,19.0,1.743157894736842,5706.776391500517,3218.0,2942.0,2006.0,1.7733922907086752,5128.370526315789,0.0
231,gutterpigeons,2.425,1.2045454545454541,2.0,1.2125,19.288,-0.1611214042778981,19.0,1.015157894736842,3980.5306164316285,3147.0,2934.0,1941.0,1.264865146625875,2978.473263157895,0.0
232,hunnys,0.137,-0.6074498567335243,4.0,0.03425,2.2978999999999994,0.17209895434838013,54.0,0.04255370370370369,579.7086488256684,7841.0,10000.0,2576.0,0.07393299946762766,425.5370370370369,0.0
233,foxyfamnft,0.089,2.708333333333333,3.0,0.029666666666666664,0.27599999999999997,1.3193277310924365,9.0,0.03066666666666666,1022.2020441763113,4652.0,3333.0,1278.0,0.21973388739817526,102.21199999999999,0.0
234,tie_dye_ninjas,0.183,6.319999999999999,6.0,0.0305,0.7200000000000002,-0.44478712560048767,18.0,0.04000000000000001,620.6444697425666,6209.0,7777.0,2949.0,0.09995884518321252,311.0800000000001,0.0
235,sappy_seals,18.936000000000003,3.388412514484357,12.0,1.5780000000000003,56.635989898899986,-0.15982268149620865,64.0,0.8849373421703123,9276.297378294981,22593.0,10000.0,1068.0,0.41058280787389817,8849.373421703123,0.0
236,bullseum,0.0,-1.0,0.0,0.0,0.08,-0.5412844036697247,1.0,0.08,929.2986206761348,4657.0,4999.0,1968.0,0.1995487697393461,399.92,0.0
237,krazykoalas,0.0,-1.0,0.0,0.0,0.0061,-0.902555910543131,4.0,0.001525,1187.8243083888265,11105.0,9999.0,3910.0,0.1069630174145724,15.248475,0.0
238,dead_devil_society,0.0,-1.0,0.0,0.0,0.0325,0.8055555555555558,6.0,0.005416666666666667,65.58280152411818,1527.0,5000.0,1158.0,0.04294878947224504,27.083333333333336,0.0
239,nice_drips_,0.0139,-0.5775075987841946,2.0,0.00695,0.0856,-0.32651455546813546,11.0,0.007781818181818181,300.5310973449922,6217.0,11111.0,3093.0,0.04834021189399906,86.46378181818181,0.0
240,stoner_cats_official,1.3357999999999999,0.25923831070889886,7.0,0.1908285714285714,9.891600000000002,-0.6545057699380621,52.0,0.19022307692307697,7733.301729746339,10542.0,10419.0,5067.0,0.7335706440662435,1981.9342384615388,0.0
241,chunky_cow_club_tour_official,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,63.8142628678167,2483.0,5000.0,1389.0,0.025700468331782803,0.0,0.0
242,crumbys_bakery,0.0,-1.0,0.0,0.0,0.08990000000000001,2.1,2.0,0.044950000000000004,325.0867434812805,2008.0,1000.0,517.0,0.16189578858629508,44.95,0.0
243,bit_birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.34213545902793,2115.0,1499.0,717.0,0.1377504186567508,0.0,0.0
244,official_funky_flies,0.2105,-0.7329019160005076,11.0,0.019136363636363635,3.8329499999999994,-0.2548262923576415,128.0,0.029944921874999995,185.92929531218005,3769.0,7776.0,1281.0,0.04933120066653755,232.85171249999996,0.0
245,travel_tiger_club_travala,3.5,-0.5192307692307692,1.0,3.5,17.119999999999997,0.9022222222222219,5.0,3.4239999999999995,739.2457610662659,219.0,1000.0,751.0,3.3755514203939083,3423.9999999999995,0.0
246,crookz,0.23235,-0.5353,5.0,0.04647,1.8088500000000003,-0.4774526230644789,44.0,0.04111022727272728,1034.0101275214565,9672.0,9999.0,3958.0,0.10690758142281395,411.0611625000001,0.0
247,white_rabbit_by_gate,0.069,0.9166666666666666,2.0,0.0345,0.24699999999999997,-0.6727176361468135,12.0,0.020583333333333332,475.25621923710355,5294.0,8765.0,4117.0,0.08977261413621147,180.41291666666663,0.0
248,coolapeclubofficial,0.0377,-0.6168699186991871,2.0,0.01885,0.6022000000000002,0.04259002770083073,38.0,0.015847368421052634,1338.2183981752441,11351.0,5555.0,2550.0,0.11789431752050429,88.0321315789474,0.0
249,grouchy_tiger_social_club,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,127.89965999999987,1518.0,10000.0,913.0,0.08425537549407106,0.0,0.0
250,pepsi_mic_drop,0.9690000000000001,0.0,3.0,0.323,3.9696,0.04935367046445839,12.0,0.3308,2885.372326910171,2906.0,1861.0,1172.0,0.9929016954267622,615.6188,0.0
251,little_lemon_friends,0.35369,0.0,6.0,0.05894833333333333,3.6696699999999995,-0.3959887080880105,49.0,0.0748912244897959,6899.659908336095,21403.0,9999.0,5411.0,0.32236882251722165,748.8373536734692,0.0
252,shiba_shelter_nft,0.036,0.0,5.0,0.007199999999999999,0.09148999999999999,-0.07631576290522896,36.0,0.002541388888888889,409.96934245776333,4035.0,5555.0,2062.0,0.10160330668098223,14.117415277777775,0.0
253,sketchy_ape_book_club,0.301,-0.5176282051282052,8.0,0.037625,2.6420000000000012,-0.47696632550036566,38.0,0.06952631578947371,233.41683558279396,2701.0,10000.0,2260.0,0.0864186729295794,695.2631578947372,0.0
254,apostles_genesis,1.8,-0.5881006864988558,1.0,1.8,14.059999999999999,-0.0785222275381603,20.0,0.703,3333.977555971876,3043.0,7342.0,2427.0,1.0956219375523746,5161.4259999999995,0.0
255,metageckos_genesis,0.0,-1.0,0.0,0.0,0.2,0.0,2.0,0.1,51.12937298774826,516.0,2687.0,951.0,0.09908793214679895,268.7,0.0
256,babyghosts,0.0,-1.0,0.0,0.0,1.5482999800000001,0.16134111911191115,37.0,0.041845945405405406,207.30350575702835,3230.0,10000.0,3973.0,0.06418065193716048,418.4594540540541,0.0
257,the_vogu_mutts,0.0,-1.0,0.0,0.0,0.053500000000000006,-0.40555555555555545,3.0,0.017833333333333336,21.10489396726221,410.0,5627.0,1769.0,0.05147535113966393,100.34816666666667,0.0
258,pxlfangs,0.30500000000000005,-0.41233140655105954,5.0,0.06100000000000001,2.117299999999891,1.3620035698348263,71.0,0.029821126760561843,140.61300312081582,2359.0,6626.0,2941.0,0.05960703820297406,197.5947859154828,0.0
259,robopets,0.155,-0.13407821229050276,2.0,0.0775,2.0409,-0.1604689428218841,26.0,0.07849615384615385,863.0562717496981,4360.0,8017.0,3941.0,0.1979486861811234,629.3036653846154,0.0
260,partydegenerates,1.8287999999999998,-0.15113256591162297,13.0,0.14067692307692306,8.765369999999997,0.23776688883868016,53.0,0.16538433962264146,5074.812684469613,9178.0,10000.0,3530.0,0.5529323038210517,1653.8433962264146,0.0
261,lobsterdao,0.0,0.0,0.0,0.0,12.228999999999997,-0.22350625436535662,8.0,1.5286249999999997,2531.560171279662,1099.0,3484.0,1705.0,2.303512439744915,5325.729499999999,0.0
262,beastopia_pixelbeasts,0.0125,-0.8082527995091271,1.0,0.0125,0.16559,-0.6911786646773593,14.0,0.011827857142857142,491.60778061329677,6726.0,9999.0,3307.0,0.07309066021607148,118.26674357142856,0.0
263,ameegosofficialnft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.558430000000065,432.0,1356.0,554.0,0.061477847222222375,0.0,0.0
264,superfuzz_the_good_guys,0.044000000000000004,0.0,3.0,0.014666666666666668,0.08689999999999999,-0.1132653061224491,8.0,0.010862499999999999,754.9476074975453,6634.0,7626.0,3275.0,0.11379975994837885,82.837425,0.0
265,bcsnft,0.033,0.13793103448275876,5.0,0.0066,0.07800000000000001,0.737193763919822,12.0,0.006500000000000001,697.3972796731955,7728.0,7777.0,2460.0,0.09024291921237002,50.55050000000001,0.0
266,cupcatsofficial,0.727,0.0,3.0,0.24233333333333332,2.54898,0.6402702702702703,15.0,0.169932,7616.839653069183,10148.0,5009.0,1850.0,0.7505754486666519,851.1893879999999,0.0
267,frogsindisguise,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203.27998386674406,2856.0,10005.0,3252.0,0.07117646493933616,0.0,0.0
268,lobby_lobsters,0.0,-1.0,0.0,0.0,0.02499,-0.49718309859154924,2.0,0.012495,379.8727112764624,3411.0,10000.0,2549.0,0.11136696314173626,124.94999999999999,0.0
269,royalsocietychips,0.05,0.0,1.0,0.05,0.14500000000000002,-0.5925821860073055,6.0,0.02416666666666667,134.67537165251073,1284.0,10000.0,1204.0,0.10488736110008624,241.66666666666669,0.0
270,the_sevens_genesis,0.0,-1.0,0.0,0.0,1.9197099999999998,0.38707369942196507,20.0,0.09598549999999999,12283.264469295047,12456.0,7000.0,3233.0,0.9861323433923448,671.8984999999999,0.0
271,neon_junkies,0.009000000000000001,0.0,2.0,0.004500000000000001,0.009000000000000001,-0.6402877697841727,2.0,0.004500000000000001,232.6672278564041,3929.0,9135.0,2929.0,0.059217925135251745,41.1075,0.0
272,beatniktikitribe,0.0,0.0,0.0,0.0,0.0923,0.7481060606060604,11.0,0.00839090909090909,153.098114008227,2657.0,4998.0,1538.0,0.057620667673401196,41.937763636363634,0.0
273,clevergirlsnft,0.0,-1.0,0.0,0.0,0.012,0.5,2.0,0.006,304.15936852114396,3559.0,5555.0,2099.0,0.08546203105398818,33.33,0.0
274,sidus_nft_heroes,0.615,0.8088235294117645,3.0,0.205,2.655,-0.4309779463769048,10.0,0.26549999999999996,2515.374872945355,4563.0,5298.0,1136.0,0.5512546291793459,1406.619,0.0
275,altocity,0.1299,0.0,4.0,0.032475,0.28090000000000004,11.213043478260872,16.0,0.017556250000000002,207.77763558315633,1988.0,4287.0,949.0,0.1045159132712054,75.26364375000001,0.0
276,dogepirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.040053068228102,120.0,1078.0,406.0,0.04200044223523418,0.0,0.0
277,catshitcrazy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03586928198264,1469.0,10069.0,2508.0,0.068778672077592,0.0,0.0
278,barn_owlz_dino_palz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.439008776368508,181.0,2015.0,841.0,0.06872380539430115,0.0,0.0
279,djenerates_clubbing_edition,0.0,-1.0,0.0,0.0,1.0589000000000002,41.356,18.0,0.058827777777777784,211.59313287997173,1937.0,10000.0,1879.0,0.10923754924107988,588.2777777777778,0.0
280,super_bunnies,0.0,-1.0,0.0,0.0,0.039,0.0,3.0,0.013,1427.8553356297614,4518.0,4442.0,1719.0,0.31603703754532125,57.746,0.0
281,8bituniverse,0.0,-1.0,0.0,0.0,0.018000000000000002,0.0843373493975907,2.0,0.009000000000000001,1173.8832050074507,8036.0,8887.0,3488.0,0.14607804940361507,79.983,0.0
282,baby_combat_bots_g1,0.0291,0.0,2.0,0.01455,0.0591,-0.4194499017681729,3.0,0.0197,391.0588842155978,3218.0,3498.0,1371.0,0.12152233816519509,68.9106,0.0
283,derpys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8242809999999987,125.0,2923.0,485.0,0.02259424799999999,0.0,0.0
284,chibidinos,0.249,-0.4782608695652174,2.0,0.1245,7.912899999999998,-0.2083458382939615,55.0,0.14387090909090905,2135.6528827003704,16167.0,10000.0,3153.0,0.1320995164656628,1438.7090909090905,0.0
285,noobsnft,0.01,1.0,1.0,0.01,0.015,-0.5522388059701493,2.0,0.0075,42.3187801326258,1070.0,5226.0,1088.0,0.03955026180619233,39.195,0.0
286,thetigersguild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.74011614854572,604.0,2675.0,884.0,0.054205490312161785,0.0,0.0
287,toucan_gang,0.0,-1.0,0.0,0.0,0.6286600000000001,2.1121782178217825,17.0,0.036980000000000006,248.0412412443207,2178.0,7815.0,2170.0,0.11388486742163485,288.99870000000004,0.0
288,lazy_lions_bungalows,0.158,-0.30242825607064017,5.0,0.0316,1.3583900000000004,-0.6978166003615647,39.0,0.03483051282051283,634.4260923302307,5329.0,10262.0,4731.0,0.11905162175459387,357.43072256410267,0.0
289,fly_frogs,0.1138,0.19789473684210523,6.0,0.018966666666666666,0.4217000000000001,-0.23172220299149207,22.0,0.01916818181818182,1986.873424296979,13218.0,9999.0,3900.0,0.15031573795558928,191.66265000000004,0.0
290,fusionape,0.0,-1.0,0.0,0.0,0.127,0.1759259259259258,4.0,0.03175,1936.486812163949,5406.0,4201.0,1687.0,0.358210657078052,133.38175,0.0
291,fatales,0.119,3.7599999999999993,3.0,0.03966666666666666,0.38660000000000005,2.7461240310077524,23.0,0.016808695652173914,3268.5273262650685,13150.0,10000.0,3805.0,0.2485572111228189,168.08695652173915,0.0
292,manekigang,0.0095,0.0,1.0,0.0095,0.0295,-0.7664291369754552,3.0,0.009833333333333333,223.28459076936514,2727.0,11358.0,2167.0,0.08187920453588747,111.687,0.0
293,dogs_unchained,0.0,-1.0,0.0,0.0,0.056999999999999995,-0.7382920110192839,3.0,0.019,1449.3127975057603,5446.0,5890.0,2176.0,0.2661242742390305,111.91,0.0
294,deadbears_official,0.028989,0.0,5.0,0.0057978,0.042889,6.148166666666666,9.0,0.004765444444444444,166.65655582861976,2970.0,10000.0,2290.0,0.056113318460814736,47.654444444444444,0.0
295,stripperville_nfts,0.0,-1.0,0.0,0.0,4.4548000000000005,3.45925925925926,35.0,0.12728,651.2072836740865,3461.0,3010.0,566.0,0.1881558172996494,383.11280000000005,0.0
296,lazy_lions,15.4628,0.20638105351637015,19.0,0.8138315789473684,84.12025888098499,-0.6752352025078715,94.0,0.8948963710743084,29263.485238581703,27468.0,10079.0,5137.0,1.065366435072874,9019.660524057954,0.0
297,rabbit_college_club,0.004,0.0,1.0,0.004,0.0305,1.0333333333333334,5.0,0.0061,306.2260061515649,6411.0,10000.0,2292.0,0.04776571613657228,61.0,0.0
298,chihuahua_gang_revenge,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,56.68526115425098,720.0,500.0,199.0,0.07872952938090413,0.0,0.0
299,minimints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55112303545437,969.0,10000.0,630.0,0.03152850674453495,0.0,0.0
300,goblin_goons,0.0376,-0.13264129181084194,2.0,0.0188,0.38935000000000003,0.8638104356151269,26.0,0.014975,333.24114179652065,5296.0,4713.0,1412.0,0.06292317632109529,70.57717500000001,0.0
301,shinobibunnysaga,0.0,-1.0,0.0,0.0,0.065,-0.9310344827586207,2.0,0.0325,31.746394000000006,337.0,2216.0,1078.0,0.09420294955489616,72.02,0.0
302,theholyones_nft,0.0,0.0,0.0,0.0,0.6555,1.6115537848605577,13.0,0.05042307692307692,12.366500000000022,195.0,3886.0,663.0,0.06341794871794883,195.94407692307692,0.0
303,metaeagleclub_mec,0.457,-0.7045895281189398,5.0,0.09140000000000001,5.812900000000001,-0.424163174735257,56.0,0.10380178571428574,4323.5288043436185,8721.0,12000.0,5883.0,0.4957606701460404,1245.6214285714289,0.0
304,laid_back_llamas_collection,0.189,-0.5864242105954178,3.0,0.063,2.9388799999999997,-0.6509273904076299,44.0,0.06679272727272727,3044.76182022741,10520.0,7000.0,3266.0,0.28942602853872723,467.54909090909086,0.0
305,nft_gurus,0.0,-1.0,0.0,0.0,0.7159000000000001,-0.5547052029017869,13.0,0.05506923076923077,823.86080495344,2839.0,7770.0,4324.0,0.2901940137208313,427.88792307692313,0.0
306,lbo,0.0,-1.0,0.0,0.0,1.023,-0.6606965061590881,13.0,0.07869230769230769,716.6358927177755,3669.0,5555.0,3052.0,0.1953218568323182,437.1357692307692,0.0
307,mutantcats,1.2278,2.609053498048473,8.0,0.153475,9.213049899889997,-0.12920543968693493,62.0,0.14859757903048382,16460.22309615785,24293.0,9999.0,1592.0,0.6775706210084325,1485.8271927258077,0.0
308,spaceshibas,0.0,-1.0,0.0,0.0,0.5495000000000001,3.7824194952132295,17.0,0.03232352941176471,42.79366485937784,1038.0,5157.0,1011.0,0.041227037436780196,166.69244117647062,0.0
309,dentedfeelsnft,1.32266,0.22582020389249305,15.0,0.08817733333333333,12.891620000000007,-0.374466495220534,133.0,0.09692947368421058,4717.9614281862205,19111.0,11111.0,5571.0,0.24687151003015126,1076.9833821052637,0.0
310,theorbsbybt,0.0,-1.0,0.0,0.0,1.68,-0.6711470917951786,6.0,0.27999999999999997,2439.239731084341,1592.0,3333.0,1376.0,1.53218576073137,933.24,0.0
311,tokyo_punks_by_sabet,0.7036999999999998,3.2960927960927946,12.0,0.05864166666666665,1.5406000000000002,-0.1590152300889785,27.0,0.05705925925925927,1030.5417398708314,5033.0,4850.0,2817.0,0.20475695209036984,276.73740740740743,0.0
312,doodories_official,0.020999999999999998,0.0,2.0,0.010499999999999999,0.10899999999999999,-0.7532820280669987,9.0,0.01211111111111111,159.67040994734668,3222.0,7777.0,2605.0,0.04955630352183323,94.1881111111111,0.0
